"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"The Meadows (VIC)","Race 4","6","","PANADERO RUBY (4)","David Kerr","31.07","12.99","5.19","M2334","25.3kg","Aston Dee Bee","Panadero Opal","$4.50"
"The Meadows (VIC)","Race 4","7","","EDINA (5)","Daniel Gibbons","31.13","13.79","5.38","M8777","25.9kg","Allen Deed","Elanda Bale","$16.00"
"The Meadows (VIC)","Race 4","8","","WESTAR LEO (7)","Jeffrey Britton","31.38","17.39","5.28","M5888","33.4kg","Barcia Bale","Suntory Rose","$16.00"
"The Meadows (VIC)","Race 4","SCR","","REGAL HUXLEY","Sheldon Hamilton","","","","","","Fernando Bale","Whizbang Betty",""
"The Meadows (VIC)","Race 5","1","","SPICY LA VIDA (4)","Rosalie Kerr","30.13","0.00","5.09","Q1111","27.6kg","Aston Rupee","Lavish Diamond","$3.60"
"The Meadows (VIC)","Race 5","2","","DESIRED RANGE (6)","Dylan Sharp","30.30","2.41","5.28","M5664","33.0kg","Koblenz","Valletta Mist","$5.50"
"The Meadows (VIC)","Race 5","3","","DOONGALLA GYPSY (7)","Correy Grenfell","30.35","3.19","5.16","M2222","26.2kg","Bernardo","Holly's Entity","$4.80"
"The Meadows (VIC)","Race 5","4","","TOMMY SPARKLE (5)","Thomas Dailly","30.43","4.26","5.30","M6433","30.8kg","Tommy Shelby","Mepunga Sparkle","$4.80"
"The Meadows (VIC)","Race 5","5","","HARVEY INTENTION (1)","Jack Bryant","31.01","12.51","5.39","Q8888","35.9kg","Aussie Infrared","Jane's Intention","$51.00"
"The Meadows (VIC)","Race 5","6","","ZIPPING TYRA (8)","Dallan Klemke","31.01","12.61","5.27","M4556","26.6kg","Zack Monelli","Zipping Miranda","$12.00"
"The Meadows (VIC)","Race 5","7","","FLYING ROCCO (3)","Glen Davies","31.16","14.74","5.21","M3345","34.4kg","Flying Ricciardo","Karise Fusileer","$34.00"
"The Meadows (VIC)","Race 5","8","","CHEESY EASY (2)","Andrea Chapple","31.31","16.87","5.37","M7777","26.1kg","Feral Franky","Nice And Easy","$4.80"
"The Meadows (VIC)","Race 6","1","","PAW TORONTO (1)","Daniel Gibbons","30.09","0.00","5.17","M3211","32.0kg","Jackslittlething","Idria Bale","$2.70"
"The Meadows (VIC)","Race 6","2","","PRISON BREAK (7)","Daniel Gibbons","30.34","3.63","5.22","S5543","33.0kg","Allen Deed","Elanda Bale","$8.50"
"The Meadows (VIC)","Race 6","3","","PAW MANNY (5)","Robert Camilleri","30.40","4.41","5.29","S7665","30.5kg","Js Flamin Ace","Dyna Adria","$15.00"
"The Meadows (VIC)","Race 6","4","","PAW QUEBEC (2)","Robert Camilleri","30.50","5.93","5.10","M1122","33.6kg","Yozo Bale","Quina Bale","$4.40"
"The Meadows (VIC)","Race 6","5","","DELICIOUS (3)","Stephen Brincat","30.52","6.26","5.19","M4334","35.5kg","Feral Franky","Mepunga Frankie","$7.00"
"The Meadows (VIC)","Race 6","6","","BLAZIN' FIRE (4)","Correy Grenfell","30.66","8.21","5.38","M8777","35.0kg","Tiggerlong Tonk","Regal Savannah","$5.50"
"The Meadows (VIC)","Race 6","7","","DAD'S LAST RUN (8)","Adele Powell","30.74","9.36","5.15","M2456","30.3kg","Hooked On Scotch","Magical Mia","$7.00"
"The Meadows (VIC)","Race 6","DNF","","BILLY INTENTION (6)","Tom O'Neill","","","5.26","S6","33.4kg","Aussie Infrared","Jane's Intention",""
"The Meadows (VIC)","Race 7","1","","PAW VERITY (4)","Daniel Gibbons","30.29","0.00","5.07","M1111","31.9kg","Tiggerlong Tonk","Dyna Zesty","$6.00"
"The Meadows (VIC)","Race 7","2","","BRIELLE (3)","Daniel Gibbons","30.32","0.53","5.18","M3222","25.9kg","Allen Deed","Elanda Bale","$8.50"
"The Meadows (VIC)","Race 7","3","","CHATTANOOGA (1)","Ian Hopper","30.46","2.43","5.23","M4333","27.3kg","Aston Dee Bee","Uptown Trixie","$5.00"
"The Meadows (VIC)","Race 7","4","","SIR WHIP (5)","Sheldon Hamilton","30.67","5.50","5.30","M7544","33.3kg","Sh Avatar","Settled","$10.00"
"The Meadows (VIC)","Race 7","5","","SAVANNAH STAR (6)","Robert Camilleri","30.74","6.49","5.18","M2455","28.6kg","Superior Panama","Maximum Kack","$8.50"
"The Meadows (VIC)","Race 7","6","","BLUE VENDETTA (7)","Cole Brett","30.78","7.07","5.32","M8776","31.8kg","Tommy Shelby","Zianna Rose","$9.00"
"The Meadows (VIC)","Race 7","7","","PRINCE PIERRE (8)","Cole Brett","30.85","8.04","5.28","M6887","30.7kg","Orson Allen","Cullquin Cersei","$6.00"
"The Meadows (VIC)","Race 7","8","","PAW FARINA (2)","Robert Camilleri","30.85","8.11","5.26","M5668","36.5kg","Christo Bale","Wanna Allen","$3.30"
"The Meadows (VIC)","Race 8","1","","REALITY BEST (4)","Karen Pitt","34.49","0.00","9.23","M2231","28.6kg","Beast Unleashed","Twilight Flame","$3.20"
"The Meadows (VIC)","Race 8","2","","BINDY BLAZER (5)","Brendan Pursell","34.74","3.47","9.12","M1122","26.6kg","Fernando Bale","Molly Blazer","$23.00"
"The Meadows (VIC)","Race 8","3","","HE'S MAGIC (3)","Kayla Cottrell","34.80","4.43","9.28","M6555","29.0kg","Fernando Bale","Fantastic Shell","$2.80"
"The Meadows (VIC)","Race 8","4","","PAW LOUIS (7)","Robert Camilleri","34.82","4.69","9.41","M8666","30.1kg","Js Flamin Ace","Dyna Adria","$14.00"
"The Meadows (VIC)","Race 8","5","","CHICKEN FISH (1)","Paul Abela","34.85","5.04","9.25","M4444","32.0kg","Aston Rupee","Imminent Reality","$12.00"
"The Meadows (VIC)","Race 8","6","","MINTER FROST (2)","Joy Reinke","34.87","5.33","9.27","M5313","33.5kg","Zambora Brockie","Fancy Minter","$6.00"
"The Meadows (VIC)","Race 8","7","","ACCREDITED (6)","Ned McDonald","35.07","8.27","9.24","M3777","30.8kg","Fernando Bale","Magical Mavis","$7.00"
"The Meadows (VIC)","Race 8","8","","DOONGALLA GHOST (8)","Correy Grenfell","35.22","10.44","9.35","M7888","30.8kg","Bernardo","Holly's Entity","$14.00"
"The Meadows (VIC)","Race 8","SCR","","SEPHORA BALE","Robert Camilleri","","","","","","Feral Franky","Dyna Carmen",""
"The Meadows (VIC)","Race 8","SCR","","TIME PASSAGES","Brendan Pursell","","","","","","Whiskey Riot","Sacred Shadow",""
"The Meadows (VIC)","Race 9","1","","ROOM TO BREATHE (4)","Taylor Thornton","30.12","0.00","5.16","3221","34.0kg","Aussie Infrared","Eye Will Reign","$1.90"
"The Meadows (VIC)","Race 9","2","","PAW GORDY (2)","Correy Grenfell","30.17","0.70","5.07","1112","35.2kg","Yozo Bale","Knicks Bale","$3.40"
"The Meadows (VIC)","Race 9","3","","WYONG HOUSTON (8)","Thomas Dailly","30.20","1.19","5.18","4554","25.7kg","Fernando Bale","Gypsy Wyong","$7.50"
"The Meadows (VIC)","Race 9","4","","VITAL STEP (3)","Jeffrey Britton","30.23","1.51","5.21","6433","33.6kg","Fernando Bale","Sub Rosa","$10.00"
"The Meadows (VIC)","Race 9","5","","SPENCER (1)","Matthew Marshall","30.26","1.94","5.07","2345","28.3kg","Aston Rupee","Distinct","$7.00"
"The Meadows (VIC)","Race 9","6","","BAY TUDOR (7)","Ronald McCullagh","30.46","4.79","5.21","5666","33.5kg","Orson Allen","Summer Skye","$26.00"
"The Meadows (VIC)","Race 9","7","","UP HILL SHILOH (6)","David Geall","30.61","6.97","5.23","7777","31.1kg","Aston Rupee","Up Hill Jill","$21.00"
"The Meadows (VIC)","Race 10","1","","MAIA (1)","Karen Pitt","30.17","0.00","","","28.3kg","Shima Shine","Dasha","$12.00"
"The Meadows (VIC)","Race 10","2","","VISTA WEIRD (7)","Thomas Dailly","30.42","3.57","","","33.9kg","Hooked On Scotch","Gypsy Vista","$3.20"
"The Meadows (VIC)","Race 10","3","","KRAKEN PADDY (2)","Jane Hooke","30.45","3.94","","","31.9kg","Zambora Brockie","Kraken Katie","$26.00"
"The Meadows (VIC)","Race 10","4","","ELITE INTENTION (3)","Tom O'Neill","30.46","4.09","","","32.7kg","Shima Shine","Idolize","$3.00"
"The Meadows (VIC)","Race 10","5","","NANCY DEVERE (4)","Daniel Pell","30.58","5.80","","","28.5kg","Fernando Bale","Pheme","$3.60"
"The Meadows (VIC)","Race 10","6","","KIWI JAY (8)","Thomas Dailly","30.70","7.51","","","25.5kg","Fernando Bale","Lala Kiwi","$26.00"
"The Meadows (VIC)","Race 10","7","","ULTIMATE WARRIOR (6)","David Kerr","30.78","8.64","","","32.1kg","Aussie Infrared","Hook Along Book","$8.50"
"The Meadows (VIC)","Race 11","1","","SHIMA TIME (7)","Thomas Dailly","29.97","0.00","5.09","M1111","34.5kg","Feral Franky","Shima Pearl","$5.50"
"The Meadows (VIC)","Race 11","2","","CHAMPLAIN (3)","Steven Bruce White","30.29","4.47","5.17","M5553","29.3kg","Feral Franky","Paua Of Janie","$2.20"
"The Meadows (VIC)","Race 11","3","","WEARING LEVIS (8)","Peter Craig","30.35","5.43","5.14","M2222","33.3kg","Tommy Shelby","In Blue Jeans","$34.00"
"The Meadows (VIC)","Race 11","4","","JED'S MEMORY (4)","Jane Hooke","30.48","7.26","5.24","M6664","32.2kg","Aston Dee Bee","White Ambush","$18.00"
"The Meadows (VIC)","Race 11","5","","NEO DEVERE (6)","Daniel Pell","30.63","9.33","5.15","M3777","32.9kg","Fernando Bale","Pheme","$5.50"
"The Meadows (VIC)","Race 11","6","","SHIMA BLUSH (1)","Thomas Dailly","30.79","11.66","5.27","M7346","32.3kg","Fernando Bale","Shima Glow","$5.00"
"The Meadows (VIC)","Race 11","7","","ONLY EASY (2)","John Barbara","30.82","12.11","5.17","M4435","30.3kg","Feral Franky","Nice And Easy","$5.50"
"The Meadows (VIC)","Race 12","1","","ASCEND ECSTATIC (6)","Thomas Dailly","29.97","0.00","5.16","M2221","24.9kg","Droopys Sydney","Daph's Ascend","$4.50"
"The Meadows (VIC)","Race 12","2","","HERE COMES DEZEL (3)","Des Douch","30.23","3.73","5.12","M1112","33.5kg","Bernardo","Brueghelino","$1.60"
"The Meadows (VIC)","Race 12","3","","MITZI ROCKS (2)","Dylan Sharp","30.23","3.79","5.19","M3333","29.2kg","Kinloch Brae","Red Rocks","$6.50"
"The Meadows (VIC)","Race 12","4","","SET TO SIZZLE (1)","Jeffrey Britton","30.36","5.59","5.21","M4444","32.2kg","Fernando Bale","Mepunga Freda","$6.50"
"The Meadows (VIC)","Race 12","5","","MISTER MANFREDI (8)","Chris Armstrong","30.55","8.34","5.30","S7555","38.7kg","Aussie Infrared","Over And Away","$23.00"
"The Meadows (VIC)","Race 12","DNF","","ASTON FIGARO (4)","Craig Treherne","","","5.23","M5","34.0kg","Flying Penske","Aston Tara",""
"The Meadows (VIC)","Race 12","DNF","","AFTERSHOCK (7)","Belinda Connolly","","","5.24","M6","34.3kg","Feral Franky","Lady Loch",""
