"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Wentworth Park (NSW)","Race 5","2","","ZIPPING BRANDO (4)","Frances Goodwin","29.82","2.75","5.53","332","33.0kg","Feral Franky","Zipping Truvy","$5.00"
"Wentworth Park (NSW)","Race 5","3","","FERNANDO VELLA (2)","Darren Sultana","29.98","5.25","5.71","554","29.3kg","Fernando Bale","Ritza Rachelle","$5.50"
"Wentworth Park (NSW)","Race 5","4","","GO LANI (1)","Mark Gatt","30.03","5.75","5.57","445","29.1kg","Feral Franky","Nev's Gift","$1.85"
"Wentworth Park (NSW)","Race 5","5","","GREAT FLASH (5)","Noelene Holloway","30.42","11.50","5.51","223","30.7kg","Aussie Infrared","Esther's Diva","$14.00"
"Wentworth Park (NSW)","Race 5","SCR","","PREMIER MAC","Brett Gilbert","","","","","","Ando's Mac","Premier Return",""
"Wentworth Park (NSW)","Race 6","1","","ALACRITY BELLE (8)","Jennefer Conquest","30.27","0.00","5.72","552","26.0kg","Barcia Bale","Chase Me Honey","$3.60"
"Wentworth Park (NSW)","Race 6","2","","I'M SWEET (1)","Michael Hardman","30.36","1.25","5.69","341","25.7kg","Tommy Shelby","Sweet Ella","$2.00"
"Wentworth Park (NSW)","Race 6","3","","FASCINATE KATH (7)","Noelene Holloway","30.43","2.25","5.65","423","27.5kg","Fernando Bale","Funky Portelli","$3.50"
"Wentworth Park (NSW)","Race 6","4","","CHEEKY THIEF (4)","Jennifer Brown","30.87","8.50","5.69","135","29.9kg","Flying Ricciardo","Fabrelass","$23.00"
"Wentworth Park (NSW)","Race 6","5","","ALANA BLUE (5)","Alicia Pratt","31.10","11.75","5.60","214","28.2kg","Orson Allen","Lanis Morris","$81.00"
"Wentworth Park (NSW)","Race 6","DNF","","EXIT ROUTE (2)","Wayne White","","","","","32.6kg","Barcia Bale","It's A Babe",""
"Wentworth Park (NSW)","Race 7","1","","ALL CHAMPAGNE (1)","Peter Sims","30.04","0.00","5.54","111","26.6kg","Aston Rupee","Bombshell Bandit","$2.20"
"Wentworth Park (NSW)","Race 7","2","","ZIPPING BUELLER (2)","Courtney Barnes","30.09","0.75","5.61","642","33.6kg","Goodesy","Zipping Truvy","$3.70"
"Wentworth Park (NSW)","Race 7","3","","MAKATI LAD (8)","Sydney Swain","30.38","4.75","5.55","534","36.1kg","Hard Style Rico","Iwo Jima","$3.20"
"Wentworth Park (NSW)","Race 7","4","","ALACRITY RILED (5)","Mitchell Conquest","30.41","5.25","5.70","263","30.3kg","Feral Franky","Yuko Kate","$12.00"
"Wentworth Park (NSW)","Race 7","5","","MISSY MUCK (4)","Chris Van Vegchel","31.46","20.25","5.63","356","27.8kg","Feral Franky","Jennifer Eccles","$21.00"
"Wentworth Park (NSW)","Race 7","6","","REIGN OF CHAOS (7)","Alicia Pratt","31.71","23.75","5.55","425","32.2kg","Feral Franky","Bride To Be","$81.00"
"Wentworth Park (NSW)","Race 8","","","ZIPPING HILDA (1)","Jason Magri","0.00","","","","","Feral Franky","Zipping Mitzy","$0.00"
"Wentworth Park (NSW)","Race 8","","","UNLEASH JODI (2)","Peter Lagogiane","0.00","","","","","Beast Unleashed","Pay Call","$0.00"
"Wentworth Park (NSW)","Race 8","","","FASCINATE SWIFT (4)","Sam Simonetta","0.00","","","","","Fernando Bale","Funky Portelli","$0.00"
"Wentworth Park (NSW)","Race 8","","","BRING ON BLING (5)","Peter Mattress","0.00","","","","","Aston Rupee","My Sapphire","$0.00"
"Wentworth Park (NSW)","Race 8","","","MY GIRL MONA (7)","Shannon Latimer","0.00","","","","","Fernando Bale","Zambora Lulu","$0.00"
"Wentworth Park (NSW)","Race 8","","","MY ATHENA (8)","Mary Hughes","0.00","","","","","Fernando Bale","Zipping Kelly","$0.00"
"Wentworth Park (NSW)","Race 9","","","TIKI MAGIC (1)","Preston Rowles","0.00","","","","","Feral Franky","Hope's A Chance","$0.00"
"Wentworth Park (NSW)","Race 9","","","ARMATREE HONEY (2)","Richard Anderson","0.00","","","","","Feral Franky","Armatree Kaycee","$0.00"
"Wentworth Park (NSW)","Race 9","","","UNLEASH GEORGIA (5)","Peter Lagogiane","0.00","","","","","Beast Unleashed","Pay Call","$0.00"
"Wentworth Park (NSW)","Race 9","","","OPAL EMGRAND (7)","Luke Azzopardi","0.00","","","","","Aussie Infrared","Mrs. Emgrand","$0.00"
"Wentworth Park (NSW)","Race 9","","","JAYLA MAGIC (8)","Jay Opetaia","0.00","","","","","Hard Style Rico","She's A Gem","$0.00"
"Wentworth Park (NSW)","Race 9","SCR","","TOMORROW WENDY","Joseph Scerri","","","","","","Fernando Bale","Ritza Millie",""
"Wentworth Park (NSW)","Race 10","","","ORSON DUKE (1)","Thomas Schmitzer","0.00","","","","","Orson Allen","Zippy Zuri","$0.00"
"Wentworth Park (NSW)","Race 10","","","REMISSION (2)","Kerry Schmitzer","0.00","","","","","Beast Unleashed","Shez Got Soul","$0.00"
"Wentworth Park (NSW)","Race 10","","","SPEEDY FLASH TWO (4)","Annette Fleming","0.00","","","","","Ritza Lenny","Flash Earner","$0.00"
"Wentworth Park (NSW)","Race 10","","","TOPPER BLOOM (5)","Frances Harris","0.00","","","","","Whiskey Riot","Topper Phoenix","$0.00"
"Wentworth Park (NSW)","Race 10","","","SNOWMAN (7)","John Smart","0.00","","","","","Fernando Bale","Lovelace","$0.00"
"Wentworth Park (NSW)","Race 10","","","REBEL ETHICS (8)","Jacob White","0.00","","","","","El Grand Senor","White Sox Ethics","$0.00"
